sõnu uudises,esimene isik,negatiivsus,kordaja,positiivsus,väljaanne,link
140,2,1,2.14,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/minister-raul-siem-kutsub-tagasi-eesti-posti-noukogu-soovides-kaasata-rohkem-omavalitsuse-kompetentsi/
369,3,4,1.9,5,Telegram,https://www.telegram.ee/eesti/video-10-seika-miks-on-rail-balticu-ehitamine-majanduslikult-kahjulik
142,5,1,4.23,4,Eesti Päevaleht,https://epl.delfi.ee/uudised/ttu-rektor-tiit-land-eesti-ei-suuda-tasuta-korgharidust-ulal-pidada?id=91116913
175,4,7,6.29,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/kirjanik-viivi-luik-sallivus-on-tegelikult-ukskoiksus/
371,8,7,4.04,22,Uued Uudised,https://uueduudised.ee/arvamus/video-riigikogu-esimees-taasiseseisvumispaeval-peame-sailitama-usu-oma-riiki-rahvasse-ja-tulevikku/
1134,16,28,3.88,33,Telegram,https://www.telegram.ee/eesti/kapo-aastaraamat-lahedaste-peale-kaebamine-on-panus-meie-koigi-julgeolekusse
154,1,2,1.95,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/valitsus-lihtsustab-lati-leedu-ja-soomega-piiriulest-liikumist?id=91161051
1230,41,22,5.12,59,Telegram,https://www.telegram.ee/eesti/kuidas-pall-noorte-katte-anti-ehk-hariduseksperiment-ideaalne-kool
4113,126,101,5.52,102,Telegram,https://www.telegram.ee/maavaline/kirjanik-brad-olsen-oleviku-nailisusest-ja-tuleviku-esoteerikast
325,3,1,1.23,16,Telegram,https://www.telegram.ee/eesti/ule-eesti-toimuv-uhisnadal-tutvustab-kodanikualgatust-ja-uhiskonda
183,6,7,7.1,6,Telegram,https://www.telegram.ee/eesti/professor-eestis-tuleks-narkopoliitikat-rohkem-arutada
381,10,6,4.2,8,Uued Uudised,https://uueduudised.ee/uudis/eesti/vasakaarmuslik-postimees-tembeldab-rootsi-uht-populaarseimat-erakonda-paremaarmuslikuks/
467,10,14,5.14,8,Telegram,https://www.telegram.ee/eesti/lang-oma-tagasiastumiskones-ma-pole-oma-ametis-eksinud
149,0,0,0.0,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/tallinna-uhistranspordis-sel-suvel-paberpileteid-ei-muuda?id=90064563
186,2,0,1.08,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kaja-kallas-isamaa-sisene-uhendus-viitab-erakonna-arutelule-kuidas-edasi-moistlik-on-moodustada-valitsus-reformiga?id=90529105
169,7,9,9.47,3,Eesti Päevaleht,https://epl.delfi.ee/uudised/aasta-prokuroriks-valitud-taavi-pern-saaremaa-liiklusonnetus-voib-mojutada-senist-menetluspraktikat?id=91566191
603,14,21,5.8,16,Uued Uudised,https://uueduudised.ee/arvamus/vana-koer-uusi-kombeid-ei-opi-postimees-kirjutab-kurjast-ungarist-ja-sugelevate-nappudega-erakonnast-eesti-valitsuses/
21,0,0,0.0,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-saaremaal-on-tormituuled-murdnud-nii-monegi-puu-kuid-ilm-naitab-nuud-rahunemise-marke?id=90422453
242,0,8,3.31,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/foto-politseikoer-puudis-kinni-peatumismarguannet-eiranud-ja-metsa-pagenud-mootorratturi?id=91563923
325,6,1,2.15,22,Telegram,https://www.telegram.ee/eesti/tallinna-vaba-waldorfkool-korraldab-hariduskonverentsi-ja-mottetalgud
365,10,3,3.56,7,Telegram,https://www.telegram.ee/arvamus/madisson-eestis-valitseb-taielik-stagnatsioon
254,4,6,3.94,1,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/helsingis-hirmutab-naisi-ja-lapsi-metsatukas-luurav-pakapikk?id=91762685
121,1,2,2.48,5,Uued Uudised,https://uueduudised.ee/uudis/eesti/norstati-uuring-toetus-opositsioonile-on-valimiste-jargse-aja-madalaimas-seisus/
630,35,17,8.25,16,Delfi,https://www.delfi.ee/news/paevauudised/jagamehead/kas-sa-tahad-et-sul-oleks-oigus-voi-et-sa-oleksid-onnelik?id=91849108
219,0,2,0.91,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/koroonaviirus-on-kontrolli-alt-valjas-austria-laheb-teisipaevast-taielikult-lukku?id=91671747
350,8,13,6.0,10,Telegram,https://www.telegram.ee/maailm/usa-relvavastane-propaganda-hoogustub
6,0,0,0.0,0,Telegram,https://www.telegram.ee/arvamus/kodanikuaktivismi-taassund-metsad-loomad-ja-rail-baltic
412,4,5,2.18,7,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-maris-jesse-naeme-lahinadalatel-samasuguseid-suuri-nakatunute-arve-200-kandis-ja-ulegi?id=91594911
287,0,17,5.92,7,Telegram,https://www.telegram.ee/nwo/washingtoni-tulistajat-raviti-vaga-turvalise-antidepressandiga
377,2,4,1.59,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/salliv-islam-turgi-kohus-tuhistas-hagia-sophia-muuseumi-staatuse-ja-muudab-selle-moseeks/
352,6,7,3.69,11,Forte,https://forte.delfi.ee/news/maa/euroopa-sudames-on-kasvanud-vulkaanipursete-ja-maavarinate-oht?id=90132665
148,0,0,0.0,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/valitsus-tombas-hinnatousule-pidurit/
415,5,12,4.1,18,Uued Uudised,https://uueduudised.ee/uudis/eesti/valitsuse-seadusi-tuhistav-president-rohutas-silmakirjalikult-riigikohtu-rolli-pohiseadusliku-korra-hoidmisel/
733,20,13,4.5,14,Uued Uudised,https://uueduudised.ee/arvamus/millist-eestit-me-tahtsime-millise-saime-ja-milline-on-tulemas/
358,7,8,4.19,7,Uued Uudised,https://uueduudised.ee/arvamus/paradoks-euroskeptikud-on-el-i-osas-hoolivamad-kui-eurolojalistid/
43,0,2,4.65,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-joelahtme-vallas-poles-prugila?id=90021741
186,1,5,3.23,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafik-oopaevaga-ei-lisandunud-uhtegi-positiivset-koroonaviiruse-testi?id=90164749
265,2,8,3.77,2,Telegram,https://www.telegram.ee/maailm/ravimitoostuse-poolt-rahastatud-uuring-lapsed-levitavad-koroonaviirust-tohusamalt
158,2,5,4.43,7,Uued Uudised,https://uueduudised.ee/uudis/siseminister-mart-helme-osaleb-abipolitseinike-foorumil/
404,0,10,2.48,16,Uued Uudised,https://uueduudised.ee/majandus/maaelu-edendamise-sihtasutuse-koroonameetmed-aitavad-ettevotjatel-keerulised-ajad-ule-elada-ja-tulevikuks-paremini-valmis-olla/
159,5,4,5.66,5,Delfi,https://www.delfi.ee/news/paevauudised/eesti/anastassia-kovalenko-sotsidest-lahkumise-tagamaadest-retoorika-muutus-kui-indrek-saar-partei-juhiks-sai?id=90064527
102,0,3,2.94,2,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-joelahtme-vallas-asuvas-tootmishoones-plahvatas-atsetoonitunn-uks-inimene-sai-raskeid-poletushaavu?id=90508979
157,1,1,1.27,4,Telegram,https://www.telegram.ee/maailm/merkel-ei-noustu-vordlema-nsa-d-stasiga
181,0,6,3.31,3,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/iisrael-teatas-ohulookide-andmisest-suurias-piirile-paigutatud-lohkekehade-tottu?id=91704097
507,4,10,2.76,11,Delfi,https://www.delfi.ee/news/paevauudised/usavalimised2020/bideni-prioriteet-parast-ametisse-astumist-hakkab-olema-voitlus-koroonapandeemiaga?id=91612971
185,0,5,2.7,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/arstid-navalnoil-on-raske-murgistus?id=90796695
423,6,18,5.67,7,Uued Uudised,https://uueduudised.ee/uudis/maailm/kliimavoitlus-muutub-uha-voikamaks-ette-voetakse-juba-inimesed/
1137,11,35,4.05,35,Telegram,https://www.telegram.ee/teadus-ja-tulevik/mainekas-teadusajakirjas-avaldati-uurimus-keemiapilvede-kohta
287,10,2,4.18,8,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-eesti-200-sai-uue-juhatuse-nendega-oleme-valmis-juba-tana-valitsuse-moodustama?id=91314917
429,18,1,4.43,11,Telegram,https://www.telegram.ee/maavaline/kosmoseuurija-toenaolisem-on-leida-maavalist-tehisintellekti-kui-bioloogilist-elu
510,6,12,3.53,12,Uued Uudised,https://uueduudised.ee/uudis/eesti/martin-helme-mineviku-rahapesujuhtumite-uurimine-peab-tooma-selguse/
154,3,3,3.9,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/martin-helme-kaitseministeeriumil-jaab-igal-aastal-ule-raha-mida-nad-ei-suuda-ara-kulutada/
448,7,13,4.46,20,Telegram,https://www.telegram.ee/maailm/petitsiooniga-noutakse-et-teaksime-ka-parast-2020-aastat-kust-parineb-meie-toit
856,19,19,4.44,20,Uued Uudised,https://uueduudised.ee/uudis/maailm/kui-biden-voidab-kaivitub-build-back-better-trump-suudab-selle-ara-hoida/
477,12,8,4.19,10,Telegram,https://www.telegram.ee/eesti/tana-toimuvad-rahvaalgatusmarss-ja-uue-arkamise-torvikurongkaik
193,0,1,0.52,7,Telegram,https://www.telegram.ee/teadus-ja-tulevik/keha-emotsioonid-avalduvad-erinevates-kultuurides-sarnaselt
288,4,1,1.74,9,Ärileht,https://arileht.delfi.ee/news/uudised/oxfordi-ulikooli-vaktsiin-naitas-70-protsendist-kaitset-koroonaviiruse-eest?id=91748657
849,13,44,6.71,23,Uued Uudised,https://uueduudised.ee/uudis/maailm/sauli-niinisto-nouab-loppu-vihakultuurile-on-ta-ise-esimene-kiviviskaja/
60,1,1,3.33,1,Eesti Päevaleht,https://epl.delfi.ee/valismaa/louna-korea-kuulutas-valja-koroonaviiruse-teise-laine?id=90260655
183,0,1,0.55,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/olukord-eesti-naabruses-venemaal-tuli-juurde-rekordarv-leedus-pea-900-nakatunut?id=91540217
106,0,1,0.94,2,Ärileht,https://arileht.delfi.ee/news/uudised/euroopa-parlament-haaletas-selle-poolt-et-veganvorsti-voib-edaspidigi-vorstiks-nimetada?id=91451924
40,0,2,5.0,0,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/venemaal-uletas-koroonaviirusesse-nakatunute-paevane-arv-14-000-piiri?id=91351947
296,0,0,0.0,12,Telegram,https://www.telegram.ee/teadus-ja-tulevik/vorguvaline-elamine-slovakkia-arhitektid-loid-paikeseenergial-tootav-mikromaja
98,0,4,4.08,4,Delfi,https://www.delfi.ee/news/paevauudised/eesti/oine-kuiv-seadus-jatkub-tartus-ei-lopetata-alkoholimuugipiirangut?id=90804905
779,17,32,6.29,25,Uued Uudised,https://uueduudised.ee/arvamus/eestis-elava-turklase-jutt-rahuusust-ei-veena-vooraste-sisserannet-toetama/
195,0,6,3.08,13,Uued Uudised,https://uueduudised.ee/uudis/maailm/maailmal-kasvavad-paradoksid-ule-pea-pohjuseks-terve-motlemise-defitsiit/
295,4,8,4.07,2,Uued Uudised,https://uueduudised.ee/uudis/maailm/turgi-santazeerib-jatkuvalt-euroopat-kas-el-maksab-sultani-rahaga-kinni/
378,17,13,7.94,14,Uued Uudised,https://uueduudised.ee/uudis/eesti/uute-uudiste-lugude-kommenteerijatele-me-ei-tsenseeri-varuge-lihtsalt-kannatust/
563,11,12,4.09,11,Uued Uudised,https://uueduudised.ee/uudis/eesti/ligi-ja-raik-tahavad-erikomisjonid-rohkem-opositsioonile-allutada-ja-oma-tooriistaks-muuta/
110,1,2,2.73,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/politsei-otsib-tartumaal-kadunud-53-aastast-andrest?id=90603377
364,6,12,4.95,8,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/erdogan-rundas-ilmalikke-vaartusi-kaitsta-tootavat-macroni-pannes-kahtluse-alla-ta-vaimse-tervise?id=91461634
272,6,5,4.04,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/martin-helme-taavi-roivase-otsusest-ehk-tuleb-tal-moni-teine-too-paremini-valja/
412,10,7,4.13,13,Telegram,https://www.telegram.ee/eesti/10-lihtsat-nouannet-eesti-tookohtade-toetuseks
317,10,3,4.1,2,Uued Uudised,https://uueduudised.ee/uudis/eesti/mart-helme-kaitsevagi-ja-kaitseliit-tegelevad-sojalise-riigikaitsega-politsei-ja-piirivalve-tegelevad-siseriikliku-turvalisuse-tagamisega/
64,0,0,0.0,3,Eesti Päevaleht,https://epl.delfi.ee/valismaa/ungari-vabast-meediast-on-jarel-riismed-pea-koik-menukaima-portaali-ajakirjanikud-lahkuvad?id=90593401
181,7,3,5.52,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/sotsiaalminister-kiik-uusi-piiranguid-ei-saa-kahjuks-valistada?id=91868243
1473,5,55,4.07,28,Telegram,https://www.telegram.ee/nwo/tuntud-suurettevotted-kes-tegid-natsidega-koostood
645,22,21,6.67,15,Uued Uudised,https://uueduudised.ee/arvamus/priit-tali-anonuumsete-allikate-puhul-on-midagi-vaga-valesti/
439,0,3,0.68,6,Delfi,https://www.delfi.ee/news/paevauudised/eesti/graafikud-lisandus-10-koroonapositiivset-haiglas-on-41-inimest?id=91256775
216,0,17,7.87,4,Delfi,https://www.delfi.ee/news/paevauudised/krimi/fotod-saaremaal-kolm-inimest-surnuks-soitnud-mehe-kohtuprotsess-algas?id=90048937
103,1,3,3.88,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/terviseamet-noortele-saastmaks-eakaid-arge-kulastage-praegu-oma-vanavanemaid/
159,1,2,1.89,2,Uued Uudised,https://uueduudised.ee/arvamus/aira-toss-loodan-et-metsanduse-tulevikku-ei-otsustata-seinasodijate-emotsioonide-pohjal/
426,12,9,4.93,8,Uued Uudised,https://uueduudised.ee/arvamus/repliik/viirusepomm-on-saabunud-juhtuma-hakkab-kahe-nadala-parast/
702,1,19,2.85,31,Telegram,https://www.telegram.ee/eesti/kuidas-aidata-mesilasi
517,3,4,1.35,27,Telegram,https://www.telegram.ee/teadus-ja-tulevik/tulevikuvisioon-biooniline-laats-mis-annab-eluks-ajaks-ideaalse-nagemise
335,10,10,5.97,10,Uued Uudised,https://uueduudised.ee/uudis/eesti/peeter-espak-keskkonna-saastamisele-saab-piiri-panna-ainult-vaesuse-kaotamisega-planeedilt/
149,0,3,2.01,4,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/video-ja-fotod-moskvas-vahistati-meeleavaldusel-konstitutsiooniparanduste-vastu-ule-130-inimese?id=90467281
635,8,18,4.09,16,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/rootsi-covid-19-strateegiat-saadab-jatkuvalt-poleemika-mitmete-teadlaste-vaitel-pole-terviseameti-jutul-toepohja-all?id=90550125
250,2,8,4.0,2,Telegram,https://www.telegram.ee/teadus-ja-tulevik/varased-inimesed-sigisid-lahisugulastega
462,5,3,1.73,18,Eesti Päevaleht,https://epl.delfi.ee/kultuur/fotod-kunstnike-liidu-aastanaituse-5000-eurose-publikupreemia-palvis-erki-kasemets?id=90398103
747,2,12,1.87,21,Telegram,https://www.telegram.ee/maailm/vene-teadlased-peavad-nuud-uurimistoode-avaldamiseks-saama-heakskiidu-julgeolekuteenistuselt
180,10,7,9.44,3,Telegram,https://www.telegram.ee/eesti/silver-meikar-voim-korrumpeerib
1076,16,8,2.23,12,Telegram,https://www.telegram.ee/teadus-ja-tulevik/toendid-peidetud-minevikust-esitavad-valjakutse-ajalooteadusele
520,10,5,2.88,15,Uued Uudised,https://uueduudised.ee/arvamus/athose-veinikeldri-printsiip-viis-kuus-paeva-kinnises-keldris/
205,1,3,1.95,9,Uued Uudised,https://uueduudised.ee/uudis/eesti/riigikogu-liikmed-moodustasid-eesti-ajaloo-toetusruhma/
547,4,14,3.29,10,Uued Uudised,https://uueduudised.ee/arvamus/malle-parn-kui-lause-valged-elud-loevad-on-rassistlik-siis-on-ju-rassistlik-ka-vastupidine-mustad-elud-loevad/
132,1,1,1.52,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/video-urmas-reinsalu-taustakontrollist-freeh-buroole-seal-oli-info-kirju-tausta-kohta?id=90597239
426,6,11,3.99,1,Uued Uudised,https://uueduudised.ee/majandus/pahane-ettevotja-paljusid-kaupu-ei-saa-eesti-burokraatia-tottu-siia-tuua-kuid-mujal-el-is-selliseid-takistusi-ei-ole/
338,2,2,1.18,14,Telegram,https://www.telegram.ee/eesti/15-septembril-koristab-pea-kogu-maailm-eesti-eestvedamisel-loodust
307,4,7,3.58,13,Telegram,https://www.telegram.ee/eesti/kanepit-oma-tarbeks-kasvatanud-vanapaari-kohtukulud-tasuvad-annetajad
25,0,0,0.0,0,Uued Uudised,https://uueduudised.ee/uudis/eesti/otse-valitsuse-pressikonverentsil-annavad-aru-ministrid-juri-ratas-rene-kokk-tonis-lukas-ja-mailis-reps/
777,27,4,3.99,44,Telegram,https://www.telegram.ee/vaimsus/kuidas-avastada-oma-toelist-talenti
198,0,0,0.0,6,Uued Uudised,https://uueduudised.ee/uudis/eesti/uued-piirangud-alates-reedest-on-kaubanduskeskused-suletud-avalikus-kohas-tohib-koos-viibida-kuni-kaks-inimest/
563,9,11,3.55,16,Delfi,https://www.delfi.ee/news/paevauudised/valismaa/valge-maja-kabinetiulem-teatas-kriitilistest-paevadest-trumpi-taielik-tervenemine-koroonaviirusest-pole-veel-kindel?id=91249351
265,6,3,3.4,4,Telegram,https://www.telegram.ee/eesti/izmailova-rohelistele-on-rail-balticu-pooldamise-eest-tehingut-pakutud
26,0,0,0.0,1,Telegram,https://www.telegram.ee/maailm/ukraina-taastab-ajateenistuse
3663,100,49,4.07,58,Telegram,https://www.telegram.ee/maavaline/ainult-telegramis-katkendeid-david-icke%c2%b4i-uuest-teosest-tajude-petmine-iv
200,3,3,3.0,3,Uued Uudised,https://uueduudised.ee/uudis/helle-moonika-helme-ekre-parast-ei-pea-teised-kogu-aeg-vabandust-paluma/
231,2,1,1.3,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/skandaalne-soros-toetab-oma-rahadega-sisserannet-itaaliasse-ja-sealt-edasi-kogu-euroopasse/
416,19,9,6.73,15,Delfi,https://www.delfi.ee/news/paevauudised/eesti/erisaade-terviseameti-epidemioloog-ma-vaga-palun-vanemaid-inimesi-arge-kandke-seda-maski-oue-peal?id=90200979
267,1,9,3.75,6,Telegram,https://www.telegram.ee/maailm/euroopa-parlament-toetas-tubakaseaduste-karmistamist
452,9,5,3.1,10,Telegram,https://www.telegram.ee/maailm/endised-luuretootajad-koik-nuhivad-koigi-jarele
323,4,9,4.02,8,Uued Uudised,https://uueduudised.ee/uudis/maailm/asjatundja-euroopa-ei-arvanud-et-moslemite-sisseranne-nii-suuri-probleeme-tekitab/
958,17,39,5.85,41,Uued Uudised,https://uueduudised.ee/arvamus/kohustuslik-sallivus-viib-ukskoiksete-pilkudeni-hadasolijate-suhtes/
369,7,1,2.17,22,Delfi,https://www.delfi.ee/news/paevauudised/eesti/kahest-erakonnast-loodud-tulevikuerakond-rohub-keskkonna-hoidmisele-ning-tugevale-kodanikuuhiskonnale?id=90672083
255,7,15,8.63,3,Telegram,https://www.telegram.ee/maailm/tuhanded-inimesed-protestisid-leedus-koroonameetmete-vastu
417,0,11,2.64,8,Telegram,https://www.telegram.ee/maailm/uro-suuria-keemiarunnaku-kohta-on-veenvaid-toendeid
942,4,46,5.31,10,Telegram,https://www.telegram.ee/nwo/50-aastat-jfk-morvamisest-kes-tappis-kennedy
236,1,2,1.27,9,Telegram,https://www.telegram.ee/eesti/kaitseministeerium-rahastab-sojapropagandat
64,1,3,6.25,1,Eesti Päevaleht,https://epl.delfi.ee/uudised/eestis-on-varasemalt-polema-pandud-veel-vahemalt-kolm-laululava-suudatud-on-ka-kirikuid-matuseburoo-ja-pagulaskeskus?id=91214233
336,1,5,1.79,16,Uued Uudised,https://uueduudised.ee/uudis/maailm/daniel-pipes-15-20-aasta-jooksul-voidavad-rahvuslikud-parteid-kogu-euroopas-ja-siis-ei-ole-orban-enam-uksi/
1062,8,11,1.79,41,Uued Uudised,https://uueduudised.ee/arvamus/seksuaalope-vaikelastele-hoiame-selle-hulluse-eestist-eemal/
359,5,2,1.95,3,Ärileht,https://arileht.delfi.ee/news/uudised/helsingin-sanomat-laevafirmad-ootavad-nuud-eestisse-reisimise-kohta-selgeid-sonu-soome-valitsuselt?id=90015295
90,1,6,7.78,2,Delfi,https://www.delfi.ee/news/paevauudised/eesti/fotod-maarjamae-memoriaalil-lehvib-appikarjesilt?id=90567413
1470,23,34,3.88,43,Uued Uudised,https://uueduudised.ee/uudis/maailm/politico-emmanuel-macroni-vene-rulett/
117,0,4,3.42,6,Uued Uudised,https://uueduudised.ee/uudis/maailm/usa-valisminister-mike-pompeo-usub-et-usa-presidendina-jatkab-donald-trump/
1736,111,58,9.74,77,Uued Uudised,https://uueduudised.ee/uudis/eesti/intervjuu-saaremaale-appi-lainud-tippkirurg-hasso-uuetoa-kardan-et-peame-koik-viiruse-labi-podema-enne-kui-elu-normaliseerub/
147,2,7,6.12,3,Telegram,https://www.telegram.ee/maailm/usa-teismeline-on-rapiriimide-parast-kuu-aega-kinni-istunud
614,4,21,4.07,4,Uued Uudised,https://uueduudised.ee/arvamus/maailm-on-vagivaldse-kliimarevolutsiooni-lavel-ja-seda-ohutavad-riigijuhid-ise/
296,1,9,3.38,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/ekre-on-ainus-erakond-kes-kasutab-kuluhuvitisi-sihtotstarbeliselt-ega-maksa-nende-eest-saadikute-autoliisingut/
276,5,21,9.42,5,Delfi,https://www.delfi.ee/news/paevauudised/krimi/narvas-peeti-kinni-joobes-juht-kes-on-varemgi-purjuspai-rooli-istunud-mees-moisteti-neljaks-aastaks-vangi?id=90576983
103,2,8,9.71,0,Eesti Päevaleht,https://epl.delfi.ee/valismaa/aserbaidzaaniga-rahu-solminud-armeenia-peaministrit-ahvardab-kukutamine?id=91640897
513,15,11,5.07,19,Telegram,https://www.telegram.ee/arvamus/miks-me-peaks-tuludest-loobuma-ja-alkokahjudega-riskima
172,6,1,4.07,3,Uued Uudised,https://uueduudised.ee/uudis/eesti/henn-polluaas-otsustas-eriolukorras-kiirendada-lisaeelarve-menetlemist/
120,1,3,3.33,0,Uued Uudised,https://uueduudised.ee/uudis/maailm/londonis-pussitati-ja-tulistati-politsei-andmetel-on-tegu-terroriaktiga/
42,2,0,4.76,1,Delfi,https://www.delfi.ee/news/paevauudised/eesti/irja-lutsar-venelaste-koroonavaktsiinist-andmed-on-vaga-lootustandvad?id=90961429
123,7,2,7.32,2,Eesti Päevaleht,https://epl.delfi.ee/uudised/suurannetajaga-suhelnud-keskerakondlaste-suu-on-lukus?id=90099821
588,25,7,5.44,8,Uued Uudised,https://uueduudised.ee/uudis/eesti/mart-helme-sots-jaak-juskele-teil-on-rohkem-fasismiga-pistmist-kui-minul/
483,13,10,4.76,7,Uued Uudised,https://uueduudised.ee/arvamus/peep-leppik-vooraparasuse-ulevotmisest-ja-nii-kaobki-eesti-eestist/
92,3,2,5.43,3,Delfi,https://www.delfi.ee/news/paevauudised/eesti/reedel-kogunevad-vabaduse-valjakule-maskivastased?id=91768113
189,1,12,6.88,3,Telegram,https://www.telegram.ee/nwo/usa-lennujaamades-voib-naljaviskamine-kinnipidamisega-loppeda
107,0,4,3.74,2,Delfi,https://www.delfi.ee/news/paevauudised/krimi/tabasalu-oli-eile-suitsu-tais-poles-kuur-arvutiserveriga?id=91012735
175,5,2,4.0,5,Uued Uudised,https://uueduudised.ee/uudis/eesti/presidendi-joulukaart-levitab-globalistlikku-sonumit-praegu-on-meid-rohkem-aga-jargmisel-hetkel-oleme-hoopis-ise-vahemuses/
327,0,17,5.2,3,Uued Uudised,https://uueduudised.ee/uudis/maailm/husteeriline-kliimavoitlus-on-muutumas-ulemaailmseks-korralageduseks-mis-votab-uha-enam-massu-mootmed/
219,1,6,3.2,1,Telegram,https://www.telegram.ee/eesti/politsei-sai-tallinnas-lookaukude-tottu-kuuga-ule-200-valjakutse
104,2,0,1.92,1,Delfi,https://www.delfi.ee/news/paevauudised/krimi/peeter-helme-sai-tutvumise-kuuendal-minutil-teada-et-raagib-12aastasega-tema-repliigid-olid-taiskasvanulikud?id=90874217
230,6,7,5.65,14,Uued Uudised,https://uueduudised.ee/arvamus/martin-helme-valitsuse-poliitika-majanduse-toetamisel-ja-koroonapiirangute-doseerimisel-on-olnud-euroopa-uks-edukamaid/
116,5,2,6.03,2,Eesti Päevaleht,https://epl.delfi.ee/arvamus/indrek-saar-tiido-lahkumisest-valitsus-lohub-meie-diplomaatide-aastakumnete-pikkust-tood?id=90616171
135,2,4,4.44,2,Uued Uudised,https://uueduudised.ee/satiir/faktikontroll-kas-riigikogu-saalist-lahkus-presidendi-kone-ajal-neli-ekre-liiget-nagu-vaidab-ajakirjandus/
268,4,8,4.48,1,Uued Uudised,https://uueduudised.ee/uudis/eesti/__trashed-19/
